"country","year","value","climate_model","scenario","variable"
"NIC",1975,24.850540181051,"miroc","historic","temperature"
"NIC",1976,24.2297705664759,"miroc","historic","temperature"
"NIC",1977,23.6233193768731,"miroc","historic","temperature"
"NIC",1978,24.438576258923,"miroc","historic","temperature"
"NIC",1979,24.7495638575734,"miroc","historic","temperature"
"NIC",1980,24.3433910040628,"miroc","historic","temperature"
"PAN",1971,25.593178991263,"miroc","historic","temperature"
"PAN",1972,24.9467390706556,"miroc","historic","temperature"
"PAN",1973,25.2756455881755,"miroc","historic","temperature"
"PAN",1974,25.7412800135487,"miroc","historic","temperature"
"PAN",1975,26.1164719986638,"miroc","historic","temperature"
"PAN",1976,26.057776146946,"miroc","historic","temperature"
"PAN",1977,25.8204502437688,"miroc","historic","temperature"
"PAN",1978,25.7577899135591,"miroc","historic","temperature"
"PAN",1979,26.5339609844528,"miroc","historic","temperature"
"PAN",1980,26.1524358507686,"miroc","historic","temperature"
"PER",1971,8.79267054966522,"miroc","historic","temperature"
"PER",1972,8.90352783203127,"miroc","historic","temperature"
"PER",1973,8.51542271205358,"miroc","historic","temperature"
"PER",1974,8.89435511997772,"miroc","historic","temperature"
"PER",1975,9.1303649902344,"miroc","historic","temperature"
"PER",1976,9.02567225864959,"miroc","historic","temperature"
"PER",1977,9.12190290178575,"miroc","historic","temperature"
"PER",1978,8.75997314453127,"miroc","historic","temperature"
"PER",1979,9.23606916155137,"miroc","historic","temperature"
"PER",1980,9.2114414760045,"miroc","historic","temperature"
"PHL",1971,25.2638145510218,"miroc","historic","temperature"
"PHL",1972,25.6629159407391,"miroc","historic","temperature"
"PHL",1973,25.2137157068322,"miroc","historic","temperature"
"PHL",1974,25.0079730549469,"miroc","historic","temperature"
"PHL",1975,25.4332541821595,"miroc","historic","temperature"
"PHL",1976,25.2402762310893,"miroc","historic","temperature"
"PHL",1977,25.3675053794017,"miroc","historic","temperature"
"PHL",1978,25.2768493908411,"miroc","historic","temperature"
"PHL",1979,25.4665923607496,"miroc","historic","temperature"
"PHL",1980,25.990622013875,"miroc","historic","temperature"
"RWA",1971,20.0886558084682,"miroc","historic","temperature"
"RWA",1972,19.9449647396698,"miroc","historic","temperature"
"RWA",1973,20.0509769471892,"miroc","historic","temperature"
"RWA",1974,19.6806570962565,"miroc","historic","temperature"
"RWA",1975,20.1537247466409,"miroc","historic","temperature"
"RWA",1976,19.9775360080049,"miroc","historic","temperature"
"RWA",1977,20.2200658779788,"miroc","historic","temperature"
"RWA",1978,20.0272536560591,"miroc","historic","temperature"
"RWA",1979,20.2385309196005,"miroc","historic","temperature"
"RWA",1980,20.3031578196892,"miroc","historic","temperature"
"SLV",1971,25.0030842884002,"miroc","historic","temperature"
"SLV",1972,24.6373802292092,"miroc","historic","temperature"
"SLV",1973,25.0364004205153,"miroc","historic","temperature"
"SLV",1974,24.3673288420173,"miroc","historic","temperature"
"SLV",1975,24.8548636263575,"miroc","historic","temperature"
"SLV",1976,24.5101509654336,"miroc","historic","temperature"
"SLV",1977,23.6971129622959,"miroc","historic","temperature"
"SLV",1978,25.4862691499442,"miroc","historic","temperature"
"SLV",1979,24.6954390234499,"miroc","historic","temperature"
"SLV",1980,24.7703845485385,"miroc","historic","temperature"
"TCD",1971,28.1987320323556,"miroc","historic","temperature"
"TCD",1972,29.0457979411428,"miroc","historic","temperature"
"TCD",1973,27.9147901831913,"miroc","historic","temperature"
"TCD",1974,27.3256880574503,"miroc","historic","temperature"
"TCD",1975,28.8786642416785,"miroc","historic","temperature"
"TCD",1976,27.9836741926911,"miroc","historic","temperature"
"TCD",1977,26.501548842414,"miroc","historic","temperature"
"TCD",1978,28.6896266972092,"miroc","historic","temperature"
"TCD",1979,28.9574685069353,"miroc","historic","temperature"
"TCD",1980,28.5181099200261,"miroc","historic","temperature"
"THA",1971,28.3075222565242,"miroc","historic","temperature"
"THA",1972,28.4967514794436,"miroc","historic","temperature"
"THA",1973,28.7263690070333,"miroc","historic","temperature"
"THA",1974,28.1620423074055,"miroc","historic","temperature"
"THA",1975,27.9910893715652,"miroc","historic","temperature"
"THA",1976,28.6865894148867,"miroc","historic","temperature"
"THA",1977,29.6208140659451,"miroc","historic","temperature"
"THA",1978,29.146361961672,"miroc","historic","temperature"
"THA",1979,29.8233758920992,"miroc","historic","temperature"
"THA",1980,30.1081434453782,"miroc","historic","temperature"
"BDI",1981,20.5778260127645,"miroc","historic","temperature"
"BDI",1982,21.0242060957801,"miroc","historic","temperature"
"BDI",1983,20.5086908681283,"miroc","historic","temperature"
"BDI",1984,20.7662318068629,"miroc","historic","temperature"
"BDI",1985,20.0231423655324,"miroc","historic","temperature"
"BDI",1986,21.033304818053,"miroc","historic","temperature"
"BDI",1987,20.7339819537857,"miroc","historic","temperature"
"BDI",1988,20.7451121810598,"miroc","historic","temperature"
"BDI",1989,21.3353166548022,"miroc","historic","temperature"
"BDI",1990,20.8380769737602,"miroc","historic","temperature"
"BOL",1981,22.8167617845582,"miroc","historic","temperature"
"BOL",1982,23.0028221578774,"miroc","historic","temperature"
"BOL",1983,22.3432531287087,"miroc","historic","temperature"
"BOL",1984,22.3033655931504,"miroc","historic","temperature"
"BOL",1985,23.5018570444547,"miroc","historic","temperature"
"BOL",1986,22.5942634045145,"miroc","historic","temperature"
"BOL",1987,23.612614298502,"miroc","historic","temperature"
"BOL",1988,22.6870008104026,"miroc","historic","temperature"
"BOL",1989,23.5448121247867,"miroc","historic","temperature"
"BOL",1990,23.1812023978943,"miroc","historic","temperature"
"CAF",1981,26.1316399501936,"miroc","historic","temperature"
"CAF",1982,25.8654456312486,"miroc","historic","temperature"
"CAF",1983,25.7812958807215,"miroc","historic","temperature"
"CAF",1984,25.4220070674131,"miroc","historic","temperature"
"CAF",1985,26.0722761417429,"miroc","historic","temperature"
"CAF",1986,25.8006122433426,"miroc","historic","temperature"
"CAF",1987,25.6769423477974,"miroc","historic","temperature"
"CAF",1988,25.6228200787706,"miroc","historic","temperature"
"CAF",1989,25.9864115456306,"miroc","historic","temperature"
"CAF",1990,25.7323814745149,"miroc","historic","temperature"
"CHL",1981,16.0402845489524,"miroc","historic","temperature"
"CHL",1982,15.7159932780247,"miroc","historic","temperature"
"CHL",1983,15.7320324030455,"miroc","historic","temperature"
"CHL",1984,15.1662622092091,"miroc","historic","temperature"
"CHL",1985,15.7253404675147,"miroc","historic","temperature"
"CHL",1986,16.0673470715243,"miroc","historic","temperature"
"CHL",1987,15.6437506457319,"miroc","historic","temperature"
"CHL",1988,16.406640118095,"miroc","historic","temperature"
"CHL",1989,15.8996732175826,"miroc","historic","temperature"
"CHL",1990,16.654306989388,"miroc","historic","temperature"
"CHN",1981,21.4663674397789,"miroc","historic","temperature"
"CHN",1982,20.5983796566642,"miroc","historic","temperature"
"CHN",1983,20.5010924953051,"miroc","historic","temperature"
"CHN",1984,20.233811411456,"miroc","historic","temperature"
"CHN",1985,21.3427559801407,"miroc","historic","temperature"
"CHN",1986,20.647218430497,"miroc","historic","temperature"
"CHN",1987,20.1211663694376,"miroc","historic","temperature"
"CHN",1988,19.9926121537887,"miroc","historic","temperature"
"CHN",1989,20.1241558046395,"miroc","historic","temperature"
"CHN",1990,20.089699636397,"miroc","historic","temperature"
"CMR",1981,23.4109078096849,"miroc","historic","temperature"
"CMR",1982,23.3045686134751,"miroc","historic","temperature"
"CMR",1983,23.1449432915435,"miroc","historic","temperature"
"CMR",1984,23.0696159283055,"miroc","historic","temperature"
"CMR",1985,23.7048142181052,"miroc","historic","temperature"
"CMR",1986,23.7626256347643,"miroc","historic","temperature"
"CMR",1987,23.2470433768014,"miroc","historic","temperature"
"CMR",1988,23.5516257771184,"miroc","historic","temperature"
"CMR",1989,23.504931235497,"miroc","historic","temperature"
"CMR",1990,23.2719170038267,"miroc","historic","temperature"
"COL",1981,23.7194103565323,"miroc","historic","temperature"
"COL",1982,23.5027363300768,"miroc","historic","temperature"
"COL",1983,23.7687339429146,"miroc","historic","temperature"
"COL",1984,23.0442893572282,"miroc","historic","temperature"
"COL",1985,24.525761819342,"miroc","historic","temperature"
"COL",1986,24.4026324606846,"miroc","historic","temperature"
"COL",1987,24.2975055439247,"miroc","historic","temperature"
"COL",1988,24.2765080051251,"miroc","historic","temperature"
"COL",1989,24.5622639310131,"miroc","historic","temperature"
"COL",1990,24.0911169487445,"miroc","historic","temperature"
"CRI",1981,25.7568916366355,"miroc","historic","temperature"
"CRI",1982,25.9827829390572,"miroc","historic","temperature"
"CRI",1983,25.3688011018194,"miroc","historic","temperature"
"CRI",1984,25.9652170640915,"miroc","historic","temperature"
"CRI",1985,27.2033822135479,"miroc","historic","temperature"
"CRI",1986,27.0576459197233,"miroc","historic","temperature"
"CRI",1987,26.5818193000628,"miroc","historic","temperature"
"CRI",1988,27.6143748004368,"miroc","historic","temperature"
"CRI",1989,27.1699229832393,"miroc","historic","temperature"
"CRI",1990,26.0724400832142,"miroc","historic","temperature"
"DOM",1981,25.3275134505705,"miroc","historic","temperature"
"DOM",1982,24.6064015495591,"miroc","historic","temperature"
"DOM",1983,24.4822008294985,"miroc","historic","temperature"
"DOM",1984,24.9097798747011,"miroc","historic","temperature"
"DOM",1985,25.3195214680396,"miroc","historic","temperature"
"DOM",1986,25.2058011931367,"miroc","historic","temperature"
"DOM",1987,25.0550741498358,"miroc","historic","temperature"
"DOM",1988,25.1521550775506,"miroc","historic","temperature"
"DOM",1989,26.2691316829994,"miroc","historic","temperature"
"DOM",1990,25.5177735094912,"miroc","historic","temperature"
"EGY",1981,25.9929891829592,"miroc","historic","temperature"
"EGY",1982,25.2267708943031,"miroc","historic","temperature"
"EGY",1983,25.8809345024194,"miroc","historic","temperature"
"EGY",1984,26.6644821922275,"miroc","historic","temperature"
"EGY",1985,25.6215775011863,"miroc","historic","temperature"
"EGY",1986,27.2146349675172,"miroc","historic","temperature"
"EGY",1987,25.9723986532368,"miroc","historic","temperature"
"EGY",1988,26.8272017243651,"miroc","historic","temperature"
"EGY",1989,26.5269714637816,"miroc","historic","temperature"
"EGY",1990,26.7900979469034,"miroc","historic","temperature"
"GHA",1981,27.0381118116453,"miroc","historic","temperature"
"GHA",1982,26.9799750516414,"miroc","historic","temperature"
"GHA",1983,27.0051582236511,"miroc","historic","temperature"
"GHA",1984,27.0629531345453,"miroc","historic","temperature"
"GHA",1985,27.3838763294532,"miroc","historic","temperature"
"GHA",1986,27.1254054584745,"miroc","historic","temperature"
"GHA",1987,26.9566560338745,"miroc","historic","temperature"
"GHA",1988,27.6724315484702,"miroc","historic","temperature"
"GHA",1989,27.7445806387776,"miroc","historic","temperature"
"GHA",1990,27.4950196701909,"miroc","historic","temperature"
"GTM",1981,21.4019552919721,"miroc","historic","temperature"
"GTM",1982,20.8325998684035,"miroc","historic","temperature"
"GTM",1983,21.203050897915,"miroc","historic","temperature"
"GTM",1984,21.360884081343,"miroc","historic","temperature"
"GTM",1985,21.7446018298932,"miroc","historic","temperature"
"GTM",1986,21.8141507210647,"miroc","historic","temperature"
"GTM",1987,21.5005825890678,"miroc","historic","temperature"
"GTM",1988,22.4471453962226,"miroc","historic","temperature"
"GTM",1989,22.4281897175622,"miroc","historic","temperature"
"GTM",1990,21.1883329746046,"miroc","historic","temperature"
"KEN",1981,23.2616773789932,"miroc","historic","temperature"
"KEN",1982,22.7708959495668,"miroc","historic","temperature"
"KEN",1983,23.1532530813604,"miroc","historic","temperature"
"KEN",1984,22.9352658984363,"miroc","historic","temperature"
"KEN",1985,22.9361994688439,"miroc","historic","temperature"
"KEN",1986,23.2948690559427,"miroc","historic","temperature"
"KEN",1987,22.7538778218183,"miroc","historic","temperature"
"KEN",1988,23.3386558432325,"miroc","historic","temperature"
"KEN",1989,23.0708297301915,"miroc","historic","temperature"
"KEN",1990,23.1671345165103,"miroc","historic","temperature"
"MAR",1981,17.4810805898611,"miroc","historic","temperature"
"MAR",1982,16.9863319670985,"miroc","historic","temperature"
"MAR",1983,17.4438621911528,"miroc","historic","temperature"
"MAR",1984,16.3695801751371,"miroc","historic","temperature"
"MAR",1985,17.4922371053851,"miroc","historic","temperature"
"MAR",1986,17.8307972388167,"miroc","historic","temperature"
"MAR",1987,18.4886178647216,"miroc","historic","temperature"
"MAR",1988,19.2059929120261,"miroc","historic","temperature"
"MAR",1989,18.5419219550443,"miroc","historic","temperature"
"MAR",1990,18.6345945727167,"miroc","historic","temperature"
"MEX",1981,20.9309888345543,"miroc","historic","temperature"
"MEX",1982,21.024556133282,"miroc","historic","temperature"
"MEX",1983,21.166777470578,"miroc","historic","temperature"
"MEX",1984,20.2658213609655,"miroc","historic","temperature"
"MEX",1985,21.5564339738322,"miroc","historic","temperature"
"MEX",1986,20.9481802515182,"miroc","historic","temperature"
"MEX",1987,21.1989696552143,"miroc","historic","temperature"
"MEX",1988,21.5192193490673,"miroc","historic","temperature"
"MEX",1989,21.7118669596265,"miroc","historic","temperature"
"MEX",1990,21.3180258906071,"miroc","historic","temperature"
"MOZ",1981,25.0634915229451,"miroc","historic","temperature"
"MOZ",1982,24.9789132092195,"miroc","historic","temperature"
"MOZ",1983,24.7959916866589,"miroc","historic","temperature"
"MOZ",1984,24.4769370098611,"miroc","historic","temperature"
"MOZ",1985,25.271652756836,"miroc","historic","temperature"
"MOZ",1986,24.4009642742024,"miroc","historic","temperature"
"MOZ",1987,24.4779829985067,"miroc","historic","temperature"
"MOZ",1988,24.8468975001028,"miroc","historic","temperature"
"MOZ",1989,25.0833928738078,"miroc","historic","temperature"
"MOZ",1990,23.8556659277739,"miroc","historic","temperature"
"NIC",1981,23.8302945842049,"miroc","historic","temperature"
"NIC",1982,23.3467578563216,"miroc","historic","temperature"
"NIC",1983,23.0901423094265,"miroc","historic","temperature"
"NIC",1984,23.6150785707938,"miroc","historic","temperature"
"NIC",1985,24.0769567554084,"miroc","historic","temperature"
"NIC",1986,24.0667938524674,"miroc","historic","temperature"
"NIC",1987,24.0398210505004,"miroc","historic","temperature"
"NIC",1988,25.0239687970432,"miroc","historic","temperature"
"NIC",1989,25.2359488022369,"miroc","historic","temperature"
"NIC",1990,24.2069751082232,"miroc","historic","temperature"
"PAN",1981,25.2438585494837,"miroc","historic","temperature"
"PAN",1982,25.3809841199284,"miroc","historic","temperature"
"PAN",1983,25.1501178213391,"miroc","historic","temperature"
"PAN",1984,24.9861967253271,"miroc","historic","temperature"
"PAN",1985,26.3035578860452,"miroc","historic","temperature"
"PAN",1986,25.5893235372413,"miroc","historic","temperature"
"PAN",1987,25.7521015360013,"miroc","historic","temperature"
"PAN",1988,26.4204927612791,"miroc","historic","temperature"
"PAN",1989,26.2655205167757,"miroc","historic","temperature"
"PAN",1990,25.5931551014327,"miroc","historic","temperature"
"PER",1981,8.76299002511161,"miroc","historic","temperature"
"PER",1982,9.04323294503348,"miroc","historic","temperature"
"PER",1983,8.67720075334825,"miroc","historic","temperature"
"PER",1984,8.67197788783483,"miroc","historic","temperature"
"PER",1985,9.03863351004469,"miroc","historic","temperature"
"PER",1986,9.0720371791295,"miroc","historic","temperature"
"PER",1987,9.3355433872768,"miroc","historic","temperature"
"PER",1988,8.71285400390627,"miroc","historic","temperature"
"PER",1989,9.57352382114959,"miroc","historic","temperature"
"PER",1990,9.3330801827567,"miroc","historic","temperature"
"PHL",1981,25.7182227300682,"miroc","historic","temperature"
"PHL",1982,26.0323848830894,"miroc","historic","temperature"
"PHL",1983,25.6128876862008,"miroc","historic","temperature"
"PHL",1984,25.4459220690949,"miroc","historic","temperature"
"PHL",1985,26.1541327532846,"miroc","historic","temperature"
"PHL",1986,25.8978136907849,"miroc","historic","temperature"
"PHL",1987,25.6747314199595,"miroc","historic","temperature"
"PHL",1988,25.7139471864918,"miroc","historic","temperature"
"PHL",1989,25.7815512223274,"miroc","historic","temperature"
"PHL",1990,25.610467970712,"miroc","historic","temperature"
"RWA",1981,20.0921212688799,"miroc","historic","temperature"
"RWA",1982,20.3868836328589,"miroc","historic","temperature"
"RWA",1983,19.8426328782575,"miroc","historic","temperature"
"RWA",1984,19.8835672849564,"miroc","historic","temperature"
"RWA",1985,19.756037676307,"miroc","historic","temperature"
"RWA",1986,20.0400537145853,"miroc","historic","temperature"
"RWA",1987,20.0295715379416,"miroc","historic","temperature"
"RWA",1988,19.943365024408,"miroc","historic","temperature"
"RWA",1989,20.3851497153331,"miroc","historic","temperature"
"RWA",1990,20.3154907730689,"miroc","historic","temperature"
"SLV",1981,24.12493769272,"miroc","historic","temperature"
"SLV",1982,23.5025824582374,"miroc","historic","temperature"
"SLV",1983,23.7250240594062,"miroc","historic","temperature"
"SLV",1984,23.9979219272126,"miroc","historic","temperature"
"SLV",1985,24.3052925851741,"miroc","historic","temperature"
"SLV",1986,24.407299997994,"miroc","historic","temperature"
"SLV",1987,24.146974953433,"miroc","historic","temperature"
"SLV",1988,25.1453329156774,"miroc","historic","temperature"
"SLV",1989,25.0745696875631,"miroc","historic","temperature"
"SLV",1990,23.9896847000849,"miroc","historic","temperature"
"TCD",1981,27.5416708877009,"miroc","historic","temperature"
"TCD",1982,27.3368585803207,"miroc","historic","temperature"
"TCD",1983,27.8455241290868,"miroc","historic","temperature"
"TCD",1984,28.5160717625163,"miroc","historic","temperature"
"TCD",1985,28.650857623365,"miroc","historic","temperature"
"TCD",1986,28.0442444370664,"miroc","historic","temperature"
"TCD",1987,27.9523207587953,"miroc","historic","temperature"
"TCD",1988,29.5753331336409,"miroc","historic","temperature"
"TCD",1989,28.123862383673,"miroc","historic","temperature"
"TCD",1990,27.6965789531973,"miroc","historic","temperature"
"THA",1981,28.9721810987997,"miroc","historic","temperature"
"THA",1982,29.1779132075764,"miroc","historic","temperature"
"THA",1983,29.3199413649813,"miroc","historic","temperature"
"THA",1984,30.166333882223,"miroc","historic","temperature"
"THA",1985,29.5206366231981,"miroc","historic","temperature"
"THA",1986,28.2867028670897,"miroc","historic","temperature"
"THA",1987,29.238018042896,"miroc","historic","temperature"
"THA",1988,28.2695043930098,"miroc","historic","temperature"
"THA",1989,30.4102277436126,"miroc","historic","temperature"
"THA",1990,29.217933059537,"miroc","historic","temperature"
"BDI",1991,20.8311326492122,"miroc","historic","temperature"
"BDI",1992,20.9932808608832,"miroc","historic","temperature"
"BDI",1993,20.2565993728381,"miroc","historic","temperature"
"BDI",1994,20.5402717574676,"miroc","historic","temperature"
"BDI",1995,20.7935269983464,"miroc","historic","temperature"
"BDI",1996,20.6897750574524,"miroc","historic","temperature"
"BDI",1997,21.2408396167114,"miroc","historic","temperature"
"BDI",1998,20.7618753129294,"miroc","historic","temperature"
"BDI",1999,20.9403614373586,"miroc","historic","temperature"
"BDI",2000,20.8888157564783,"miroc","historic","temperature"
"BOL",1991,23.6252783250683,"miroc","historic","temperature"
"BOL",1992,23.0241667444203,"miroc","historic","temperature"
"BOL",1993,23.0048347523484,"miroc","historic","temperature"
"BOL",1994,22.4722410005683,"miroc","historic","temperature"
"BOL",1995,22.9840462222012,"miroc","historic","temperature"
"BOL",1996,23.3142265204248,"miroc","historic","temperature"
"BOL",1997,23.5078412893566,"miroc","historic","temperature"
"BOL",1998,22.907753487939,"miroc","historic","temperature"
"BOL",1999,22.8217991645123,"miroc","historic","temperature"
"BOL",2000,23.8116734177593,"miroc","historic","temperature"
"CAF",1991,25.7269062103508,"miroc","historic","temperature"
"CAF",1992,25.3342993831697,"miroc","historic","temperature"
"CAF",1993,25.7429273374845,"miroc","historic","temperature"
"CAF",1994,25.7108771336212,"miroc","historic","temperature"
"CAF",1995,25.8626724922162,"miroc","historic","temperature"
"CAF",1996,26.0479104557711,"miroc","historic","temperature"
"CAF",1997,25.9937478573528,"miroc","historic","temperature"
"CAF",1998,26.1627504305708,"miroc","historic","temperature"
"CAF",1999,26.0240827467538,"miroc","historic","temperature"
"CAF",2000,25.8921107523063,"miroc","historic","temperature"
"CHL",1991,16.1523017564016,"miroc","historic","temperature"
"CHL",1992,15.5520546601344,"miroc","historic","temperature"
"CHL",1993,15.0437090215883,"miroc","historic","temperature"
"CHL",1994,16.2349480504166,"miroc","historic","temperature"
"CHL",1995,15.3771999544845,"miroc","historic","temperature"
"CHL",1996,15.8273555903993,"miroc","historic","temperature"
"CHL",1997,16.1788693710906,"miroc","historic","temperature"
"CHL",1998,15.8078591973201,"miroc","historic","temperature"
"CHL",1999,15.490762676687,"miroc","historic","temperature"
"CHL",2000,15.0795816446655,"miroc","historic","temperature"
"CHN",1991,20.9574547586748,"miroc","historic","temperature"
"CHN",1992,20.3274202744512,"miroc","historic","temperature"
"CHN",1993,20.3784306607899,"miroc","historic","temperature"
"CHN",1994,19.750356467844,"miroc","historic","temperature"
"CHN",1995,21.0995868831533,"miroc","historic","temperature"
"CHN",1996,20.9553637869051,"miroc","historic","temperature"
"CHN",1997,20.4731371872815,"miroc","historic","temperature"
"CHN",1998,21.0260009575116,"miroc","historic","temperature"
"CHN",1999,20.3427938231483,"miroc","historic","temperature"
"CHN",2000,20.1693885297209,"miroc","historic","temperature"
"CMR",1991,23.1503680685714,"miroc","historic","temperature"
"CMR",1992,22.9236248375033,"miroc","historic","temperature"
"CMR",1993,23.1571112461368,"miroc","historic","temperature"
"CMR",1994,23.0899775730442,"miroc","historic","temperature"
"CMR",1995,23.4674523038273,"miroc","historic","temperature"
"CMR",1996,23.6208603066029,"miroc","historic","temperature"
"CMR",1997,23.4480125332275,"miroc","historic","temperature"
"CMR",1998,23.5062788946092,"miroc","historic","temperature"
"CMR",1999,23.5998760334951,"miroc","historic","temperature"
"CMR",2000,23.451763937884,"miroc","historic","temperature"
"COL",1991,23.785057208739,"miroc","historic","temperature"
"COL",1992,23.4155845256351,"miroc","historic","temperature"
"COL",1993,23.9549752261443,"miroc","historic","temperature"
"COL",1994,23.4057158399714,"miroc","historic","temperature"
"COL",1995,24.1069248114887,"miroc","historic","temperature"
"COL",1996,23.6937043927137,"miroc","historic","temperature"
"COL",1997,23.7394207096426,"miroc","historic","temperature"
"COL",1998,23.8626679804477,"miroc","historic","temperature"
"COL",1999,23.8803840636986,"miroc","historic","temperature"
"COL",2000,23.8877675487221,"miroc","historic","temperature"
"CRI",1991,27.0050755437246,"miroc","historic","temperature"
"CRI",1992,26.6599697017374,"miroc","historic","temperature"
"CRI",1993,26.4771173911304,"miroc","historic","temperature"
"CRI",1994,26.9812616243037,"miroc","historic","temperature"
"CRI",1995,26.6216814356828,"miroc","historic","temperature"
"CRI",1996,26.293381724188,"miroc","historic","temperature"
"CRI",1997,26.9636545305638,"miroc","historic","temperature"
"CRI",1998,27.0760987971715,"miroc","historic","temperature"
"CRI",1999,26.2739340578767,"miroc","historic","temperature"
"CRI",2000,27.1496827797245,"miroc","historic","temperature"
"DOM",1991,25.1753744400107,"miroc","historic","temperature"
"DOM",1992,24.7514499893412,"miroc","historic","temperature"
"DOM",1993,25.2485200267285,"miroc","historic","temperature"
"DOM",1994,24.9607471437193,"miroc","historic","temperature"
"DOM",1995,25.4344548335299,"miroc","historic","temperature"
"DOM",1996,25.3736929232255,"miroc","historic","temperature"
"DOM",1997,25.088680525031,"miroc","historic","temperature"
"DOM",1998,25.467259809468,"miroc","historic","temperature"
"DOM",1999,25.4171390459873,"miroc","historic","temperature"
"DOM",2000,25.6675061271526,"miroc","historic","temperature"
"EGY",1991,27.4482635366305,"miroc","historic","temperature"
"EGY",1992,26.6464620053851,"miroc","historic","temperature"
"EGY",1993,26.6130362796472,"miroc","historic","temperature"
"EGY",1994,26.0682551101677,"miroc","historic","temperature"
"EGY",1995,26.1859690869525,"miroc","historic","temperature"
"EGY",1996,27.7091023860752,"miroc","historic","temperature"
"EGY",1997,26.4929940973735,"miroc","historic","temperature"
"EGY",1998,27.1677461450219,"miroc","historic","temperature"
"EGY",1999,27.780107856787,"miroc","historic","temperature"
"EGY",2000,26.2935240604324,"miroc","historic","temperature"
"GHA",1991,27.208109074551,"miroc","historic","temperature"
"GHA",1992,26.7787575566601,"miroc","historic","temperature"
"GHA",1993,26.9805637532733,"miroc","historic","temperature"
"GHA",1994,26.6930664123259,"miroc","historic","temperature"
"GHA",1995,26.9139012974145,"miroc","historic","temperature"
"GHA",1996,27.2703572141343,"miroc","historic","temperature"
"GHA",1997,26.6482848507096,"miroc","historic","temperature"
"GHA",1998,26.8363481190702,"miroc","historic","temperature"
"GHA",1999,26.9722857189226,"miroc","historic","temperature"
"GHA",2000,26.7659597574574,"miroc","historic","temperature"
"GTM",1991,21.8672770679543,"miroc","historic","temperature"
"GTM",1992,22.4964749140155,"miroc","historic","temperature"
"GTM",1993,23.1215851379811,"miroc","historic","temperature"
"GTM",1994,24.3407406970642,"miroc","historic","temperature"
"GTM",1995,23.1549622532358,"miroc","historic","temperature"
"GTM",1996,22.9808813519977,"miroc","historic","temperature"
"GTM",1997,23.8786204440163,"miroc","historic","temperature"
"GTM",1998,22.2879329915741,"miroc","historic","temperature"
"GTM",1999,21.8400907673595,"miroc","historic","temperature"
"GTM",2000,22.242371476363,"miroc","historic","temperature"
"KEN",1991,22.7939290631766,"miroc","historic","temperature"
"KEN",1992,23.0616852387539,"miroc","historic","temperature"
"KEN",1993,23.0332814482125,"miroc","historic","temperature"
"KEN",1994,22.605291266397,"miroc","historic","temperature"
"KEN",1995,23.376971925037,"miroc","historic","temperature"
"KEN",1996,22.9825111735753,"miroc","historic","temperature"
"KEN",1997,24.0379042415474,"miroc","historic","temperature"
"KEN",1998,23.1535132082539,"miroc","historic","temperature"
"KEN",1999,22.9955207517694,"miroc","historic","temperature"
"KEN",2000,22.835081878041,"miroc","historic","temperature"
"MAR",1991,16.8857094352799,"miroc","historic","temperature"
"MAR",1992,17.6092030256983,"miroc","historic","temperature"
"MAR",1993,17.3367020203672,"miroc","historic","temperature"
"MAR",1994,17.4297091307913,"miroc","historic","temperature"
"MAR",1995,17.0593795748005,"miroc","historic","temperature"
"MAR",1996,17.9775928397427,"miroc","historic","temperature"
"MAR",1997,18.5295130435996,"miroc","historic","temperature"
"MAR",1998,18.4399022505839,"miroc","historic","temperature"
"MAR",1999,18.5991958768444,"miroc","historic","temperature"
"MAR",2000,17.4746222624672,"miroc","historic","temperature"
"MEX",1991,21.5707722737114,"miroc","historic","temperature"
"MEX",1992,21.3051082224284,"miroc","historic","temperature"
"MEX",1993,21.4992994412156,"miroc","historic","temperature"
"MEX",1994,21.7023670803925,"miroc","historic","temperature"
"MEX",1995,22.1031087665087,"miroc","historic","temperature"
"MEX",1996,21.9847621381028,"miroc","historic","temperature"
"MEX",1997,21.3529048286484,"miroc","historic","temperature"
"MEX",1998,21.499695446097,"miroc","historic","temperature"
"MEX",1999,21.1431410004006,"miroc","historic","temperature"
"MEX",2000,22.151729724831,"miroc","historic","temperature"
"MOZ",1991,23.8558527186558,"miroc","historic","temperature"
"MOZ",1992,25.1214242216317,"miroc","historic","temperature"
"MOZ",1993,24.7974986030136,"miroc","historic","temperature"
"MOZ",1994,25.3495747831311,"miroc","historic","temperature"
"MOZ",1995,23.8768248894634,"miroc","historic","temperature"
"MOZ",1996,25.860093918009,"miroc","historic","temperature"
"MOZ",1997,23.8051889521536,"miroc","historic","temperature"
"MOZ",1998,24.6595761766899,"miroc","historic","temperature"
"MOZ",1999,24.5578819447035,"miroc","historic","temperature"
"MOZ",2000,24.6177204235964,"miroc","historic","temperature"
"NIC",1991,25.3467279103576,"miroc","historic","temperature"
"NIC",1992,24.0048972242779,"miroc","historic","temperature"
"NIC",1993,24.4258712639457,"miroc","historic","temperature"
"NIC",1994,25.7058986187547,"miroc","historic","temperature"
"NIC",1995,24.8240292472744,"miroc","historic","temperature"
"NIC",1996,24.4150393763356,"miroc","historic","temperature"
"NIC",1997,25.4476633521153,"miroc","historic","temperature"
"NIC",1998,25.0528421498071,"miroc","historic","temperature"
"NIC",1999,24.0435666979417,"miroc","historic","temperature"
