"V1","country","year","value","crop_model","climate_model","scenario","co2","irrigation"
22210,"RWA",2015,1.91592320302596,"lpjml","gfdl","rcp2.6","yes","no"
22211,"RWA",2016,2.37905963733009,"lpjml","gfdl","rcp2.6","yes","no"
22212,"RWA",2017,2.17404138786798,"lpjml","gfdl","rcp2.6","yes","no"
22213,"RWA",2018,2.28394384533857,"lpjml","gfdl","rcp2.6","yes","no"
22214,"RWA",2019,1.91803237201963,"lpjml","gfdl","rcp2.6","yes","no"
22215,"RWA",2020,2.36378214054027,"lpjml","gfdl","rcp2.6","yes","no"
22296,"SLV",2011,1.84089524492647,"lpjml","gfdl","rcp2.6","yes","no"
22297,"SLV",2012,1.47005200019966,"lpjml","gfdl","rcp2.6","yes","no"
22298,"SLV",2013,2.44143391833492,"lpjml","gfdl","rcp2.6","yes","no"
22299,"SLV",2014,1.62467622315182,"lpjml","gfdl","rcp2.6","yes","no"
22300,"SLV",2015,1.71600308253248,"lpjml","gfdl","rcp2.6","yes","no"
22301,"SLV",2016,1.70039822249168,"lpjml","gfdl","rcp2.6","yes","no"
22302,"SLV",2017,1.2144355438479,"lpjml","gfdl","rcp2.6","yes","no"
22303,"SLV",2018,1.30258418922297,"lpjml","gfdl","rcp2.6","yes","no"
22304,"SLV",2019,1.60760604104699,"lpjml","gfdl","rcp2.6","yes","no"
22305,"SLV",2020,1.04449924409694,"lpjml","gfdl","rcp2.6","yes","no"
22376,"TCD",2011,0.47406792322792,"lpjml","gfdl","rcp2.6","yes","no"
22377,"TCD",2012,0.440250140662123,"lpjml","gfdl","rcp2.6","yes","no"
22378,"TCD",2013,0.474587092387025,"lpjml","gfdl","rcp2.6","yes","no"
22379,"TCD",2014,0.466976152566458,"lpjml","gfdl","rcp2.6","yes","no"
22380,"TCD",2015,0.400234489090388,"lpjml","gfdl","rcp2.6","yes","no"
22381,"TCD",2016,0.474727553258738,"lpjml","gfdl","rcp2.6","yes","no"
22382,"TCD",2017,0.533779584015764,"lpjml","gfdl","rcp2.6","yes","no"
22383,"TCD",2018,0.45236571873285,"lpjml","gfdl","rcp2.6","yes","no"
22384,"TCD",2019,0.524781797025005,"lpjml","gfdl","rcp2.6","yes","no"
22385,"TCD",2020,0.503277575638145,"lpjml","gfdl","rcp2.6","yes","no"
22396,"THA",2011,2.71528412808647,"lpjml","gfdl","rcp2.6","yes","no"
22397,"THA",2012,3.85930447425737,"lpjml","gfdl","rcp2.6","yes","no"
22398,"THA",2013,3.11767537658717,"lpjml","gfdl","rcp2.6","yes","no"
22399,"THA",2014,3.51709868275333,"lpjml","gfdl","rcp2.6","yes","no"
22400,"THA",2015,2.87535712408536,"lpjml","gfdl","rcp2.6","yes","no"
22401,"THA",2016,2.82860025820219,"lpjml","gfdl","rcp2.6","yes","no"
22402,"THA",2017,2.96584680713522,"lpjml","gfdl","rcp2.6","yes","no"
22403,"THA",2018,2.77338065605278,"lpjml","gfdl","rcp2.6","yes","no"
22404,"THA",2019,3.40943066794173,"lpjml","gfdl","rcp2.6","yes","no"
22405,"THA",2020,3.46845777816447,"lpjml","gfdl","rcp2.6","yes","no"
22726,"BDI",2021,0.800534944941906,"lpjml","gfdl","rcp2.6","yes","no"
22727,"BDI",2022,0.55824982881816,"lpjml","gfdl","rcp2.6","yes","no"
22728,"BDI",2023,0.625858704273793,"lpjml","gfdl","rcp2.6","yes","no"
22729,"BDI",2024,0.709425672430467,"lpjml","gfdl","rcp2.6","yes","no"
22730,"BDI",2025,0.769886691939297,"lpjml","gfdl","rcp2.6","yes","no"
22731,"BDI",2026,0.776442270152346,"lpjml","gfdl","rcp2.6","yes","no"
22732,"BDI",2027,0.57618510512585,"lpjml","gfdl","rcp2.6","yes","no"
22733,"BDI",2028,0.62592189524129,"lpjml","gfdl","rcp2.6","yes","no"
22734,"BDI",2029,0.740249488920204,"lpjml","gfdl","rcp2.6","yes","no"
22735,"BDI",2030,0.75932167696957,"lpjml","gfdl","rcp2.6","yes","no"
22826,"BOL",2021,1.75843487802335,"lpjml","gfdl","rcp2.6","yes","no"
22827,"BOL",2022,1.87226590437117,"lpjml","gfdl","rcp2.6","yes","no"
22828,"BOL",2023,1.86535521188911,"lpjml","gfdl","rcp2.6","yes","no"
22829,"BOL",2024,1.63830695105761,"lpjml","gfdl","rcp2.6","yes","no"
22830,"BOL",2025,2.07562807093801,"lpjml","gfdl","rcp2.6","yes","no"
22831,"BOL",2026,1.72993209700089,"lpjml","gfdl","rcp2.6","yes","no"
22832,"BOL",2027,1.8754785863482,"lpjml","gfdl","rcp2.6","yes","no"
22833,"BOL",2028,1.93482712050995,"lpjml","gfdl","rcp2.6","yes","no"
22834,"BOL",2029,1.68141963610321,"lpjml","gfdl","rcp2.6","yes","no"
22835,"BOL",2030,1.90980816956885,"lpjml","gfdl","rcp2.6","yes","no"
22876,"CAF",2021,0.58177783826299,"lpjml","gfdl","rcp2.6","yes","no"
22877,"CAF",2022,0.598317812017835,"lpjml","gfdl","rcp2.6","yes","no"
22878,"CAF",2023,0.590092273977149,"lpjml","gfdl","rcp2.6","yes","no"
22879,"CAF",2024,0.587888423711755,"lpjml","gfdl","rcp2.6","yes","no"
22880,"CAF",2025,0.580927461887492,"lpjml","gfdl","rcp2.6","yes","no"
22881,"CAF",2026,0.567868211561714,"lpjml","gfdl","rcp2.6","yes","no"
22882,"CAF",2027,0.602798911910797,"lpjml","gfdl","rcp2.6","yes","no"
22883,"CAF",2028,0.573862018486736,"lpjml","gfdl","rcp2.6","yes","no"
22884,"CAF",2029,0.557394995725382,"lpjml","gfdl","rcp2.6","yes","no"
22885,"CAF",2030,0.566415681509457,"lpjml","gfdl","rcp2.6","yes","no"
22906,"CHL",2021,0.354056567572569,"lpjml","gfdl","rcp2.6","yes","no"
22907,"CHL",2022,0.314858283195057,"lpjml","gfdl","rcp2.6","yes","no"
22908,"CHL",2023,0.37504506550649,"lpjml","gfdl","rcp2.6","yes","no"
22909,"CHL",2024,0.536368612681851,"lpjml","gfdl","rcp2.6","yes","no"
22910,"CHL",2025,0.398613831352133,"lpjml","gfdl","rcp2.6","yes","no"
22911,"CHL",2026,0.314996690005359,"lpjml","gfdl","rcp2.6","yes","no"
22912,"CHL",2027,0.285046909725405,"lpjml","gfdl","rcp2.6","yes","no"
22913,"CHL",2028,0.386664919716466,"lpjml","gfdl","rcp2.6","yes","no"
22914,"CHL",2029,0.305139905302483,"lpjml","gfdl","rcp2.6","yes","no"
22915,"CHL",2030,0.326434817047729,"lpjml","gfdl","rcp2.6","yes","no"
22916,"CHN",2021,2.79328997576368,"lpjml","gfdl","rcp2.6","yes","no"
22917,"CHN",2022,3.08886246142749,"lpjml","gfdl","rcp2.6","yes","no"
22918,"CHN",2023,2.97407889618545,"lpjml","gfdl","rcp2.6","yes","no"
22919,"CHN",2024,3.10252913464274,"lpjml","gfdl","rcp2.6","yes","no"
22920,"CHN",2025,2.63553341788613,"lpjml","gfdl","rcp2.6","yes","no"
22921,"CHN",2026,3.28790192106624,"lpjml","gfdl","rcp2.6","yes","no"
22922,"CHN",2027,2.52609108387353,"lpjml","gfdl","rcp2.6","yes","no"
22923,"CHN",2028,2.68095001630851,"lpjml","gfdl","rcp2.6","yes","no"
22924,"CHN",2029,2.11495853737516,"lpjml","gfdl","rcp2.6","yes","no"
22925,"CHN",2030,3.09231500746922,"lpjml","gfdl","rcp2.6","yes","no"
22936,"CMR",2021,1.42786457799172,"lpjml","gfdl","rcp2.6","yes","no"
22937,"CMR",2022,1.26247625564235,"lpjml","gfdl","rcp2.6","yes","no"
22938,"CMR",2023,1.46344879549574,"lpjml","gfdl","rcp2.6","yes","no"
22939,"CMR",2024,1.4197888562165,"lpjml","gfdl","rcp2.6","yes","no"
22940,"CMR",2025,1.40346123225556,"lpjml","gfdl","rcp2.6","yes","no"
22941,"CMR",2026,1.3185426532657,"lpjml","gfdl","rcp2.6","yes","no"
22942,"CMR",2027,1.33035249930797,"lpjml","gfdl","rcp2.6","yes","no"
22943,"CMR",2028,1.4614305254895,"lpjml","gfdl","rcp2.6","yes","no"
22944,"CMR",2029,1.34831035157208,"lpjml","gfdl","rcp2.6","yes","no"
22945,"CMR",2030,1.40428686106973,"lpjml","gfdl","rcp2.6","yes","no"
22976,"COL",2021,1.37437701489176,"lpjml","gfdl","rcp2.6","yes","no"
22977,"COL",2022,1.29369369225591,"lpjml","gfdl","rcp2.6","yes","no"
22978,"COL",2023,1.55609473301507,"lpjml","gfdl","rcp2.6","yes","no"
22979,"COL",2024,1.46428083809384,"lpjml","gfdl","rcp2.6","yes","no"
22980,"COL",2025,1.48109759332484,"lpjml","gfdl","rcp2.6","yes","no"
22981,"COL",2026,1.41105955244391,"lpjml","gfdl","rcp2.6","yes","no"
22982,"COL",2027,1.43409384918223,"lpjml","gfdl","rcp2.6","yes","no"
22983,"COL",2028,1.45059189123256,"lpjml","gfdl","rcp2.6","yes","no"
22984,"COL",2029,1.42176296347975,"lpjml","gfdl","rcp2.6","yes","no"
22985,"COL",2030,1.51478612116296,"lpjml","gfdl","rcp2.6","yes","no"
22996,"CRI",2021,1.34822338482593,"lpjml","gfdl","rcp2.6","yes","no"
22997,"CRI",2022,1.47833208232006,"lpjml","gfdl","rcp2.6","yes","no"
22998,"CRI",2023,1.40553532666198,"lpjml","gfdl","rcp2.6","yes","no"
22999,"CRI",2024,1.41623368245972,"lpjml","gfdl","rcp2.6","yes","no"
23000,"CRI",2025,1.41763374862891,"lpjml","gfdl","rcp2.6","yes","no"
23001,"CRI",2026,1.35758573014175,"lpjml","gfdl","rcp2.6","yes","no"
23002,"CRI",2027,1.43411252986872,"lpjml","gfdl","rcp2.6","yes","no"
23003,"CRI",2028,1.42977172037392,"lpjml","gfdl","rcp2.6","yes","no"
23004,"CRI",2029,1.43905990134393,"lpjml","gfdl","rcp2.6","yes","no"
23005,"CRI",2030,1.35981553175869,"lpjml","gfdl","rcp2.6","yes","no"
23066,"DOM",2021,0.680895839692832,"lpjml","gfdl","rcp2.6","yes","no"
23067,"DOM",2022,0.737953654328636,"lpjml","gfdl","rcp2.6","yes","no"
23068,"DOM",2023,0.736053951337321,"lpjml","gfdl","rcp2.6","yes","no"
23069,"DOM",2024,0.753593433365711,"lpjml","gfdl","rcp2.6","yes","no"
23070,"DOM",2025,0.738962291844967,"lpjml","gfdl","rcp2.6","yes","no"
23071,"DOM",2026,0.670638772606184,"lpjml","gfdl","rcp2.6","yes","no"
23072,"DOM",2027,0.727160728086089,"lpjml","gfdl","rcp2.6","yes","no"
23073,"DOM",2028,0.731061664806873,"lpjml","gfdl","rcp2.6","yes","no"
23074,"DOM",2029,0.736047610317934,"lpjml","gfdl","rcp2.6","yes","no"
23075,"DOM",2030,0.725571102486999,"lpjml","gfdl","rcp2.6","yes","no"
23096,"EGY",2021,0.0768651883631602,"lpjml","gfdl","rcp2.6","yes","no"
23097,"EGY",2022,0.0707962147794389,"lpjml","gfdl","rcp2.6","yes","no"
23098,"EGY",2023,0.0781255854931162,"lpjml","gfdl","rcp2.6","yes","no"
23099,"EGY",2024,0.071659800683022,"lpjml","gfdl","rcp2.6","yes","no"
23100,"EGY",2025,0.0881507140915259,"lpjml","gfdl","rcp2.6","yes","no"
23101,"EGY",2026,0.0820572838456382,"lpjml","gfdl","rcp2.6","yes","no"
23102,"EGY",2027,0.104551941054484,"lpjml","gfdl","rcp2.6","yes","no"
23103,"EGY",2028,0.0707699782275374,"lpjml","gfdl","rcp2.6","yes","no"
23104,"EGY",2029,0.0915741279101298,"lpjml","gfdl","rcp2.6","yes","no"
23105,"EGY",2030,0.109902808238743,"lpjml","gfdl","rcp2.6","yes","no"
23226,"GHA",2021,0.95890872729401,"lpjml","gfdl","rcp2.6","yes","no"
23227,"GHA",2022,1.09797452230429,"lpjml","gfdl","rcp2.6","yes","no"
23228,"GHA",2023,1.0895220587378,"lpjml","gfdl","rcp2.6","yes","no"
23229,"GHA",2024,1.10117314357599,"lpjml","gfdl","rcp2.6","yes","no"
23230,"GHA",2025,1.04945455934715,"lpjml","gfdl","rcp2.6","yes","no"
23231,"GHA",2026,1.00409126754606,"lpjml","gfdl","rcp2.6","yes","no"
23232,"GHA",2027,1.19571065160904,"lpjml","gfdl","rcp2.6","yes","no"
23233,"GHA",2028,0.983666175409011,"lpjml","gfdl","rcp2.6","yes","no"
23234,"GHA",2029,1.06967534803622,"lpjml","gfdl","rcp2.6","yes","no"
23235,"GHA",2030,0.991105777807064,"lpjml","gfdl","rcp2.6","yes","no"
23306,"GTM",2021,1.13059569512077,"lpjml","gfdl","rcp2.6","yes","no"
23307,"GTM",2022,1.16550787030755,"lpjml","gfdl","rcp2.6","yes","no"
23308,"GTM",2023,1.34827657723358,"lpjml","gfdl","rcp2.6","yes","no"
23309,"GTM",2024,1.36765183243225,"lpjml","gfdl","rcp2.6","yes","no"
23310,"GTM",2025,1.86544834059703,"lpjml","gfdl","rcp2.6","yes","no"
23311,"GTM",2026,1.39514519560176,"lpjml","gfdl","rcp2.6","yes","no"
23312,"GTM",2027,1.19758897572068,"lpjml","gfdl","rcp2.6","yes","no"
23313,"GTM",2028,1.45205371135757,"lpjml","gfdl","rcp2.6","yes","no"
23314,"GTM",2029,1.44603141968839,"lpjml","gfdl","rcp2.6","yes","no"
23315,"GTM",2030,1.89649388595355,"lpjml","gfdl","rcp2.6","yes","no"
23496,"KEN",2021,1.38419894914623,"lpjml","gfdl","rcp2.6","yes","no"
23497,"KEN",2022,1.1950294702888,"lpjml","gfdl","rcp2.6","yes","no"
23498,"KEN",2023,1.32627964830883,"lpjml","gfdl","rcp2.6","yes","no"
23499,"KEN",2024,1.42929800313731,"lpjml","gfdl","rcp2.6","yes","no"
23500,"KEN",2025,1.28502983813065,"lpjml","gfdl","rcp2.6","yes","no"
23501,"KEN",2026,1.35514847524895,"lpjml","gfdl","rcp2.6","yes","no"
23502,"KEN",2027,1.25518780893119,"lpjml","gfdl","rcp2.6","yes","no"
23503,"KEN",2028,1.39550517148449,"lpjml","gfdl","rcp2.6","yes","no"
23504,"KEN",2029,1.36056816252439,"lpjml","gfdl","rcp2.6","yes","no"
23505,"KEN",2030,1.4717510019838,"lpjml","gfdl","rcp2.6","yes","no"
23636,"MAR",2021,0.0429400620957161,"lpjml","gfdl","rcp2.6","yes","no"
23637,"MAR",2022,0.0266479404673738,"lpjml","gfdl","rcp2.6","yes","no"
23638,"MAR",2023,0.0694769150637643,"lpjml","gfdl","rcp2.6","yes","no"
23639,"MAR",2024,0.0338911512943851,"lpjml","gfdl","rcp2.6","yes","no"
23640,"MAR",2025,0.0336578597386074,"lpjml","gfdl","rcp2.6","yes","no"
23641,"MAR",2026,0.0515251896752082,"lpjml","gfdl","rcp2.6","yes","no"
23642,"MAR",2027,0.0709501391995073,"lpjml","gfdl","rcp2.6","yes","no"
23643,"MAR",2028,0.0425176086010423,"lpjml","gfdl","rcp2.6","yes","no"
23644,"MAR",2029,0.037197617888249,"lpjml","gfdl","rcp2.6","yes","no"
23645,"MAR",2030,0.0458827951689151,"lpjml","gfdl","rcp2.6","yes","no"
23666,"MEX",2021,2.60133087250569,"lpjml","gfdl","rcp2.6","yes","no"
23667,"MEX",2022,2.78521498231807,"lpjml","gfdl","rcp2.6","yes","no"
23668,"MEX",2023,2.23398006301503,"lpjml","gfdl","rcp2.6","yes","no"
23669,"MEX",2024,2.3309718886639,"lpjml","gfdl","rcp2.6","yes","no"
23670,"MEX",2025,2.65101101358218,"lpjml","gfdl","rcp2.6","yes","no"
23671,"MEX",2026,2.16546490007168,"lpjml","gfdl","rcp2.6","yes","no"
23672,"MEX",2027,2.85199330798863,"lpjml","gfdl","rcp2.6","yes","no"
23673,"MEX",2028,2.24643988051969,"lpjml","gfdl","rcp2.6","yes","no"
23674,"MEX",2029,2.44570767542005,"lpjml","gfdl","rcp2.6","yes","no"
23675,"MEX",2030,2.54931067113448,"lpjml","gfdl","rcp2.6","yes","no"
23716,"MOZ",2021,0.784890106419283,"lpjml","gfdl","rcp2.6","yes","no"
23717,"MOZ",2022,0.789260440740078,"lpjml","gfdl","rcp2.6","yes","no"
23718,"MOZ",2023,0.831211625896887,"lpjml","gfdl","rcp2.6","yes","no"
23719,"MOZ",2024,0.766512983203947,"lpjml","gfdl","rcp2.6","yes","no"
23720,"MOZ",2025,0.804418247658903,"lpjml","gfdl","rcp2.6","yes","no"
23721,"MOZ",2026,0.746878192127691,"lpjml","gfdl","rcp2.6","yes","no"
23722,"MOZ",2027,0.777487426564482,"lpjml","gfdl","rcp2.6","yes","no"
23723,"MOZ",2028,0.812674740861765,"lpjml","gfdl","rcp2.6","yes","no"
23724,"MOZ",2029,0.736198680174306,"lpjml","gfdl","rcp2.6","yes","no"
23725,"MOZ",2030,0.728911642101348,"lpjml","gfdl","rcp2.6","yes","no"
23806,"NIC",2021,0.552750028038576,"lpjml","gfdl","rcp2.6","yes","no"
23807,"NIC",2022,0.746927296011217,"lpjml","gfdl","rcp2.6","yes","no"
23808,"NIC",2023,0.74143863674023,"lpjml","gfdl","rcp2.6","yes","no"
23809,"NIC",2024,0.752703934404586,"lpjml","gfdl","rcp2.6","yes","no"
23810,"NIC",2025,0.809185741163622,"lpjml","gfdl","rcp2.6","yes","no"
23811,"NIC",2026,0.570380773325827,"lpjml","gfdl","rcp2.6","yes","no"
23812,"NIC",2027,0.70047935404917,"lpjml","gfdl","rcp2.6","yes","no"
23813,"NIC",2028,0.711149485890996,"lpjml","gfdl","rcp2.6","yes","no"
23814,"NIC",2029,0.736067043895449,"lpjml","gfdl","rcp2.6","yes","no"
23815,"NIC",2030,0.785961430015117,"lpjml","gfdl","rcp2.6","yes","no"
23876,"PAN",2021,1.50279725593267,"lpjml","gfdl","rcp2.6","yes","no"
23877,"PAN",2022,1.56121508857414,"lpjml","gfdl","rcp2.6","yes","no"
23878,"PAN",2023,1.63687341212721,"lpjml","gfdl","rcp2.6","yes","no"
23879,"PAN",2024,1.66009468561921,"lpjml","gfdl","rcp2.6","yes","no"
23880,"PAN",2025,1.64324865304635,"lpjml","gfdl","rcp2.6","yes","no"
23881,"PAN",2026,1.49545724709074,"lpjml","gfdl","rcp2.6","yes","no"
23882,"PAN",2027,1.57230208806796,"lpjml","gfdl","rcp2.6","yes","no"
23883,"PAN",2028,1.65810031903034,"lpjml","gfdl","rcp2.6","yes","no"
23884,"PAN",2029,1.57740004532556,"lpjml","gfdl","rcp2.6","yes","no"
23885,"PAN",2030,1.82074886396822,"lpjml","gfdl","rcp2.6","yes","no"
23886,"PER",2021,2.24940153363141,"lpjml","gfdl","rcp2.6","yes","no"
23887,"PER",2022,1.57631486181054,"lpjml","gfdl","rcp2.6","yes","no"
23888,"PER",2023,1.95278688025609,"lpjml","gfdl","rcp2.6","yes","no"
23889,"PER",2024,1.76624313287417,"lpjml","gfdl","rcp2.6","yes","no"
23890,"PER",2025,1.9938207648401,"lpjml","gfdl","rcp2.6","yes","no"
23891,"PER",2026,2.44105433831545,"lpjml","gfdl","rcp2.6","yes","no"
23892,"PER",2027,1.54140480510659,"lpjml","gfdl","rcp2.6","yes","no"
23893,"PER",2028,1.86590250140257,"lpjml","gfdl","rcp2.6","yes","no"
23894,"PER",2029,1.64880964338806,"lpjml","gfdl","rcp2.6","yes","no"
23895,"PER",2030,1.56991818822269,"lpjml","gfdl","rcp2.6","yes","no"
23896,"PHL",2021,1.19210523454429,"lpjml","gfdl","rcp2.6","yes","no"
23897,"PHL",2022,1.66198132312468,"lpjml","gfdl","rcp2.6","yes","no"
23898,"PHL",2023,1.57854905707447,"lpjml","gfdl","rcp2.6","yes","no"
23899,"PHL",2024,1.60982169034714,"lpjml","gfdl","rcp2.6","yes","no"
23900,"PHL",2025,1.76968048198247,"lpjml","gfdl","rcp2.6","yes","no"
23901,"PHL",2026,1.26109071777927,"lpjml","gfdl","rcp2.6","yes","no"
23902,"PHL",2027,1.59745699173436,"lpjml","gfdl","rcp2.6","yes","no"
23903,"PHL",2028,1.65787688944605,"lpjml","gfdl","rcp2.6","yes","no"
23904,"PHL",2029,1.55331046012586,"lpjml","gfdl","rcp2.6","yes","no"
23905,"PHL",2030,1.73031856672696,"lpjml","gfdl","rcp2.6","yes","no"
24016,"RWA",2021,2.46871448600166,"lpjml","gfdl","rcp2.6","yes","no"
24017,"RWA",2022,2.2149776781577,"lpjml","gfdl","rcp2.6","yes","no"
24018,"RWA",2023,2.17071330146706,"lpjml","gfdl","rcp2.6","yes","no"
24019,"RWA",2024,2.25699424626849,"lpjml","gfdl","rcp2.6","yes","no"
24020,"RWA",2025,2.23283646368804,"lpjml","gfdl","rcp2.6","yes","no"
24021,"RWA",2026,2.33121804093006,"lpjml","gfdl","rcp2.6","yes","no"
24022,"RWA",2027,2.196807058226,"lpjml","gfdl","rcp2.6","yes","no"
24023,"RWA",2028,2.18872984026353,"lpjml","gfdl","rcp2.6","yes","no"
24024,"RWA",2029,2.30070258856167,"lpjml","gfdl","rcp2.6","yes","no"
24025,"RWA",2030,2.31856956215398,"lpjml","gfdl","rcp2.6","yes","no"
24106,"SLV",2021,1.47427398051036,"lpjml","gfdl","rcp2.6","yes","no"
24107,"SLV",2022,1.70465219157941,"lpjml","gfdl","rcp2.6","yes","no"
24108,"SLV",2023,1.72537141285967,"lpjml","gfdl","rcp2.6","yes","no"
24109,"SLV",2024,1.75511088054015,"lpjml","gfdl","rcp2.6","yes","no"
24110,"SLV",2025,1.41836882664905,"lpjml","gfdl","rcp2.6","yes","no"
24111,"SLV",2026,1.72779975127371,"lpjml","gfdl","rcp2.6","yes","no"
24112,"SLV",2027,1.42493582731636,"lpjml","gfdl","rcp2.6","yes","no"
24113,"SLV",2028,1.42518970991337,"lpjml","gfdl","rcp2.6","yes","no"
24114,"SLV",2029,1.92638682401998,"lpjml","gfdl","rcp2.6","yes","no"
24115,"SLV",2030,1.4122292610873,"lpjml","gfdl","rcp2.6","yes","no"
24186,"TCD",2021,0.480993108568194,"lpjml","gfdl","rcp2.6","yes","no"
24187,"TCD",2022,0.537994202000903,"lpjml","gfdl","rcp2.6","yes","no"
24188,"TCD",2023,0.441550623941599,"lpjml","gfdl","rcp2.6","yes","no"
24189,"TCD",2024,0.404489931011903,"lpjml","gfdl","rcp2.6","yes","no"
24190,"TCD",2025,0.402324750410469,"lpjml","gfdl","rcp2.6","yes","no"
24191,"TCD",2026,0.44721942525725,"lpjml","gfdl","rcp2.6","yes","no"
24192,"TCD",2027,0.420898623351523,"lpjml","gfdl","rcp2.6","yes","no"
24193,"TCD",2028,0.510894332812459,"lpjml","gfdl","rcp2.6","yes","no"
24194,"TCD",2029,0.542312557407172,"lpjml","gfdl","rcp2.6","yes","no"
24195,"TCD",2030,0.47193000392188,"lpjml","gfdl","rcp2.6","yes","no"
24206,"THA",2021,3.09753934061438,"lpjml","gfdl","rcp2.6","yes","no"
24207,"THA",2022,3.23869992948759,"lpjml","gfdl","rcp2.6","yes","no"
24208,"THA",2023,3.19030526269563,"lpjml","gfdl","rcp2.6","yes","no"
24209,"THA",2024,2.87103197370405,"lpjml","gfdl","rcp2.6","yes","no"
24210,"THA",2025,2.76000964581906,"lpjml","gfdl","rcp2.6","yes","no"
24211,"THA",2026,3.07323495236052,"lpjml","gfdl","rcp2.6","yes","no"
24212,"THA",2027,3.01481516927997,"lpjml","gfdl","rcp2.6","yes","no"
24213,"THA",2028,2.93354319300571,"lpjml","gfdl","rcp2.6","yes","no"
24214,"THA",2029,3.07113817028737,"lpjml","gfdl","rcp2.6","yes","no"
24215,"THA",2030,2.79248643222695,"lpjml","gfdl","rcp2.6","yes","no"
24536,"BDI",2031,0.802955067722157,"lpjml","gfdl","rcp2.6","yes","no"
24537,"BDI",2032,0.598061645684711,"lpjml","gfdl","rcp2.6","yes","no"
24538,"BDI",2033,0.640289726418048,"lpjml","gfdl","rcp2.6","yes","no"
24539,"BDI",2034,0.793273310099394,"lpjml","gfdl","rcp2.6","yes","no"
24540,"BDI",2035,0.800167648109609,"lpjml","gfdl","rcp2.6","yes","no"
24541,"BDI",2036,0.756830165816221,"lpjml","gfdl","rcp2.6","yes","no"
24542,"BDI",2037,0.714623010762883,"lpjml","gfdl","rcp2.6","yes","no"
24543,"BDI",2038,0.786158033449439,"lpjml","gfdl","rcp2.6","yes","no"
24544,"BDI",2039,0.75912158148282,"lpjml","gfdl","rcp2.6","yes","no"
24545,"BDI",2040,0.773753756598122,"lpjml","gfdl","rcp2.6","yes","no"
24636,"BOL",2031,2.60926677166874,"lpjml","gfdl","rcp2.6","yes","no"
24637,"BOL",2032,2.05921130337435,"lpjml","gfdl","rcp2.6","yes","no"
24638,"BOL",2033,1.91495443007379,"lpjml","gfdl","rcp2.6","yes","no"
24639,"BOL",2034,1.6540606372662,"lpjml","gfdl","rcp2.6","yes","no"
24640,"BOL",2035,1.49251980255668,"lpjml","gfdl","rcp2.6","yes","no"
24641,"BOL",2036,2.08245288202126,"lpjml","gfdl","rcp2.6","yes","no"
24642,"BOL",2037,2.19350170567639,"lpjml","gfdl","rcp2.6","yes","no"
24643,"BOL",2038,2.15361674527647,"lpjml","gfdl","rcp2.6","yes","no"
24644,"BOL",2039,1.76902214652245,"lpjml","gfdl","rcp2.6","yes","no"
24645,"BOL",2040,2.25181396703063,"lpjml","gfdl","rcp2.6","yes","no"
24686,"CAF",2031,0.539413212554197,"lpjml","gfdl","rcp2.6","yes","no"
24687,"CAF",2032,0.596825086546161,"lpjml","gfdl","rcp2.6","yes","no"
24688,"CAF",2033,0.640611132326207,"lpjml","gfdl","rcp2.6","yes","no"
24689,"CAF",2034,0.585340020714822,"lpjml","gfdl","rcp2.6","yes","no"
24690,"CAF",2035,0.591000139852044,"lpjml","gfdl","rcp2.6","yes","no"
24691,"CAF",2036,0.619094132563965,"lpjml","gfdl","rcp2.6","yes","no"
24692,"CAF",2037,0.568526902468725,"lpjml","gfdl","rcp2.6","yes","no"
24693,"CAF",2038,0.552748594952322,"lpjml","gfdl","rcp2.6","yes","no"
24694,"CAF",2039,0.562973487853741,"lpjml","gfdl","rcp2.6","yes","no"
24695,"CAF",2040,0.576989108230647,"lpjml","gfdl","rcp2.6","yes","no"
24716,"CHL",2031,0.554299186821403,"lpjml","gfdl","rcp2.6","yes","no"
24717,"CHL",2032,0.495953522564004,"lpjml","gfdl","rcp2.6","yes","no"
24718,"CHL",2033,0.45523003132097,"lpjml","gfdl","rcp2.6","yes","no"
24719,"CHL",2034,0.366439315274601,"lpjml","gfdl","rcp2.6","yes","no"
24720,"CHL",2035,0.405615991717742,"lpjml","gfdl","rcp2.6","yes","no"
24721,"CHL",2036,0.371019346554082,"lpjml","gfdl","rcp2.6","yes","no"
24722,"CHL",2037,0.440902183034159,"lpjml","gfdl","rcp2.6","yes","no"
24723,"CHL",2038,0.437189378988967,"lpjml","gfdl","rcp2.6","yes","no"
24724,"CHL",2039,0.344919331836489,"lpjml","gfdl","rcp2.6","yes","no"
24725,"CHL",2040,0.200345957274039,"lpjml","gfdl","rcp2.6","yes","no"
24726,"CHN",2031,3.47228018751775,"lpjml","gfdl","rcp2.6","yes","no"
24727,"CHN",2032,3.37776421464147,"lpjml","gfdl","rcp2.6","yes","no"
24728,"CHN",2033,3.4453093860074,"lpjml","gfdl","rcp2.6","yes","no"
24729,"CHN",2034,2.60604137892859,"lpjml","gfdl","rcp2.6","yes","no"
24730,"CHN",2035,2.4409921824817,"lpjml","gfdl","rcp2.6","yes","no"
24731,"CHN",2036,2.41198427622319,"lpjml","gfdl","rcp2.6","yes","no"
24732,"CHN",2037,3.60135908127174,"lpjml","gfdl","rcp2.6","yes","no"
24733,"CHN",2038,2.50898267359972,"lpjml","gfdl","rcp2.6","yes","no"
